Posición, punto
1146,"(1107, 13316)"
1147,"(1107, 17361)"
1148,"(1108, 1067)"
1149,"(1108, 29610)"
1150,"(1109, 3548)"
1151,"(1109, 27129)"
1152,"(1111, 11912)"
1153,"(1111, 18765)"
1154,"(1112, 13439)"
1155,"(1112, 17238)"
1156,"(1113, 4589)"
1157,"(1113, 26088)"
1158,"(1117, 5031)"
1159,"(1117, 25646)"
1160,"(1119, 7656)"
1161,"(1119, 23021)"
1162,"(1120, 7735)"
1163,"(1120, 22942)"
1164,"(1121, 11036)"
1165,"(1121, 19641)"
1166,"(1123, 5087)"
1167,"(1123, 25590)"
1168,"(1124, 11008)"
1169,"(1124, 19669)"
1170,"(1125, 5585)"
1171,"(1125, 25092)"
1172,"(1127, 5544)"
1173,"(1127, 25133)"
1174,"(1128, 1026)"
1175,"(1128, 29651)"
1176,"(1129, 1187)"
1177,"(1129, 29490)"
1178,"(1131, 4533)"
1179,"(1131, 26144)"
1180,"(1133, 5224)"
1181,"(1133, 25453)"
1182,"(1135, 1152)"
1183,"(1135, 29525)"
1184,"(1136, 3544)"
1185,"(1136, 27133)"
1186,"(1137, 15158)"
1187,"(1137, 15519)"
1188,"(1138, 9907)"
1189,"(1138, 20770)"
1190,"(1139, 6500)"
1191,"(1139, 24177)"
1192,"(1144, 6662)"
1193,"(1144, 24015)"
1194,"(1145, 3234)"
1195,"(1145, 27443)"
1196,"(1149, 5115)"
1197,"(1149, 25562)"
1198,"(1150, 69)"
1199,"(1150, 30608)"
1200,"(1154, 1294)"
1201,"(1154, 29383)"
1202,"(1156, 5905)"
1203,"(1156, 24772)"
1204,"(1158, 7208)"
1205,"(1158, 23469)"
1206,"(1160, 124)"
1207,"(1160, 30553)"
1208,"(1163, 11750)"
1209,"(1163, 18927)"
1210,"(1166, 14102)"
1211,"(1166, 16575)"
1212,"(1167, 13144)"
1213,"(1167, 17533)"
1214,"(1170, 7565)"
1215,"(1170, 23112)"
1216,"(1172, 7045)"
1217,"(1172, 23632)"
1218,"(1177, 10229)"
1219,"(1177, 20448)"
1220,"(1179, 7022)"
1221,"(1179, 23655)"
1222,"(1180, 8010)"
1223,"(1180, 22667)"
1224,"(1181, 9422)"
1225,"(1181, 21255)"
1226,"(1182, 5969)"
1227,"(1182, 24708)"
1228,"(1183, 5152)"
1229,"(1183, 25525)"
1230,"(1184, 10150)"
1231,"(1184, 20527)"
1232,"(1186, 11834)"
1233,"(1186, 18843)"
1234,"(1190, 1328)"
1235,"(1190, 29349)"
1236,"(1191, 14801)"
1237,"(1191, 15876)"
1238,"(1192, 11597)"
1239,"(1192, 19080)"
1240,"(1193, 360)"
1241,"(1193, 30317)"
1242,"(1197, 10983)"
1243,"(1197, 19694)"
1244,"(1198, 10996)"
1245,"(1198, 19681)"
1246,"(1202, 11200)"
1247,"(1202, 19477)"
1248,"(1203, 968)"
1249,"(1203, 29709)"
1250,"(1204, 6068)"
1251,"(1204, 24609)"
1252,"(1205, 2646)"
1253,"(1205, 28031)"
1254,"(1206, 9504)"
1255,"(1206, 21173)"
1256,"(1207, 9794)"
1257,"(1207, 20883)"
1258,"(1212, 8990)"
1259,"(1212, 21687)"
1260,"(1215, 9033)"
1261,"(1215, 21644)"
1262,"(1216, 933)"
1263,"(1216, 29744)"
1264,"(1221, 13075)"
1265,"(1221, 17602)"
1266,"(1223, 8308)"
1267,"(1223, 22369)"
1268,"(1224, 10429)"
1269,"(1224, 20248)"
1270,"(1225, 13323)"
1271,"(1225, 17354)"
1272,"(1226, 5202)"
1273,"(1226, 25475)"
1274,"(1228, 7157)"
1275,"(1228, 23520)"
1276,"(1231, 11277)"
1277,"(1231, 19400)"
1278,"(1232, 5530)"
1279,"(1232, 25147)"
1280,"(1233, 14306)"
1281,"(1233, 16371)"
1282,"(1238, 13987)"
1283,"(1238, 16690)"
1284,"(1241, 10553)"
1285,"(1241, 20124)"
1286,"(1243, 11222)"
1287,"(1243, 19455)"
1288,"(1246, 8778)"
1289,"(1246, 21899)"
1290,"(1248, 2502)"
1291,"(1248, 28175)"
1292,"(1249, 4682)"
1293,"(1249, 25995)"
1294,"(1250, 2339)"
1295,"(1250, 28338)"
1296,"(1251, 7169)"
1297,"(1251, 23508)"
1298,"(1252, 8192)"
1299,"(1252, 22485)"
1300,"(1253, 1163)"
1301,"(1253, 29514)"
1302,"(1255, 9136)"
1303,"(1255, 21541)"
1304,"(1256, 9013)"
1305,"(1256, 21664)"
1306,"(1257, 7771)"
1307,"(1257, 22906)"
1308,"(1258, 706)"
1309,"(1258, 29971)"
1310,"(1261, 5737)"
1311,"(1261, 24940)"
1312,"(1264, 291)"
1313,"(1264, 30386)"
1314,"(1265, 6188)"
1315,"(1265, 24489)"
1316,"(1266, 15269)"
1317,"(1266, 15408)"
1318,"(1267, 15030)"
1319,"(1267, 15647)"
1320,"(1270, 5211)"
1321,"(1270, 25466)"
1322,"(1271, 1477)"
1323,"(1271, 29200)"
1324,"(1273, 2387)"
1325,"(1273, 28290)"
1326,"(1274, 4422)"
1327,"(1274, 26255)"
1328,"(1276, 9688)"
1329,"(1276, 20989)"
1330,"(1280, 4725)"
1331,"(1280, 25952)"
1332,"(1281, 5399)"
1333,"(1281, 25278)"
1334,"(1285, 9672)"
1335,"(1285, 21005)"
1336,"(1289, 3294)"
1337,"(1289, 27383)"
1338,"(1291, 2306)"
1339,"(1291, 28371)"
1340,"(1292, 14078)"
1341,"(1292, 16599)"
1342,"(1293, 11778)"
1343,"(1293, 18899)"
1344,"(1294, 13089)"
1345,"(1294, 17588)"
1346,"(1295, 1493)"
1347,"(1295, 29184)"
1348,"(1297, 4877)"
1349,"(1297, 25800)"
1350,"(1298, 5825)"
1351,"(1298, 24852)"
1352,"(1299, 8144)"
1353,"(1299, 22533)"
1354,"(1300, 8393)"
1355,"(1300, 22284)"
1356,"(1301, 3166)"
1357,"(1301, 27511)"
1358,"(1303, 13876)"
1359,"(1303, 16801)"
1360,"(1304, 3739)"
1361,"(1304, 26938)"
1362,"(1306, 10945)"
1363,"(1306, 19732)"
1364,"(1307, 14778)"
1365,"(1307, 15899)"
1366,"(1310, 7227)"
1367,"(1310, 23450)"
1368,"(1313, 2300)"
1369,"(1313, 28377)"
1370,"(1314, 14771)"
1371,"(1314, 15906)"
1372,"(1315, 13522)"
1373,"(1315, 17155)"
1374,"(1316, 12906)"
1375,"(1316, 17771)"
1376,"(1318, 5919)"
1377,"(1318, 24758)"
1378,"(1319, 12798)"
1379,"(1319, 17879)"
1380,"(1320, 13010)"
1381,"(1320, 17667)"
1382,"(1321, 7782)"
1383,"(1321, 22895)"
1384,"(1322, 2544)"
1385,"(1322, 28133)"
1386,"(1324, 753)"
1387,"(1324, 29924)"
1388,"(1327, 5119)"
1389,"(1327, 25558)"
1390,"(1329, 3159)"
1391,"(1329, 27518)"
1392,"(1331, 9525)"
1393,"(1331, 21152)"
1394,"(1332, 6212)"
1395,"(1332, 24465)"
1396,"(1334, 8535)"
1397,"(1334, 22142)"
1398,"(1335, 163)"
1399,"(1335, 30514)"
1400,"(1336, 11785)"
1401,"(1336, 18892)"
1402,"(1339, 15050)"
1403,"(1339, 15627)"
1404,"(1341, 423)"
1405,"(1341, 30254)"
1406,"(1342, 6428)"
1407,"(1342, 24249)"
1408,"(1343, 11259)"
1409,"(1343, 19418)"
1410,"(1344, 7480)"
1411,"(1344, 23197)"
1412,"(1345, 6214)"
1413,"(1345, 24463)"
1414,"(1349, 9772)"
1415,"(1349, 20905)"
1416,"(1350, 1368)"
1417,"(1350, 29309)"
1418,"(1352, 5940)"
1419,"(1352, 24737)"
1420,"(1354, 9262)"
1421,"(1354, 21415)"
1422,"(1357, 6341)"
1423,"(1357, 24336)"
1424,"(1360, 12332)"
1425,"(1360, 18345)"
1426,"(1361, 5462)"
1427,"(1361, 25215)"
1428,"(1362, 4597)"
1429,"(1362, 26080)"
1430,"(1365, 1676)"
1431,"(1365, 29001)"
1432,"(1367, 4633)"
1433,"(1367, 26044)"
1434,"(1368, 4603)"
1435,"(1368, 26074)"
1436,"(1370, 8029)"
1437,"(1370, 22648)"
1438,"(1373, 2902)"
1439,"(1373, 27775)"
1440,"(1375, 14110)"
1441,"(1375, 16567)"
1442,"(1379, 5043)"
1443,"(1379, 25634)"
1444,"(1382, 1438)"
1445,"(1382, 29239)"
1446,"(1383, 3496)"
1447,"(1383, 27181)"
1448,"(1384, 12382)"
1449,"(1384, 18295)"
1450,"(1385, 12374)"
1451,"(1385, 18303)"
1452,"(1386, 2304)"
1453,"(1386, 28373)"
1454,"(1387, 2657)"
1455,"(1387, 28020)"
1456,"(1392, 5297)"
1457,"(1392, 25380)"
1458,"(1395, 4147)"
1459,"(1395, 26530)"
1460,"(1396, 5205)"
1461,"(1396, 25472)"
1462,"(1397, 6690)"
1463,"(1397, 23987)"
1464,"(1398, 12866)"
1465,"(1398, 17811)"
1466,"(1400, 9945)"
1467,"(1400, 20732)"
1468,"(1403, 14882)"
1469,"(1403, 15795)"
1470,"(1404, 6306)"
1471,"(1404, 24371)"
1472,"(1405, 5065)"
1473,"(1405, 25612)"
1474,"(1406, 10379)"
1475,"(1406, 20298)"
1476,"(1408, 3162)"
1477,"(1408, 27515)"
1478,"(1410, 15004)"
1479,"(1410, 15673)"
1480,"(1412, 11204)"
1481,"(1412, 19473)"
1482,"(1414, 5723)"
1483,"(1414, 24954)"
1484,"(1415, 9073)"
1485,"(1415, 21604)"
1486,"(1417, 8083)"
1487,"(1417, 22594)"
1488,"(1418, 3591)"
1489,"(1418, 27086)"
1490,"(1419, 5382)"
1491,"(1419, 25295)"
1492,"(1421, 7805)"
1493,"(1421, 22872)"
1494,"(1422, 10712)"
1495,"(1422, 19965)"
1496,"(1423, 4737)"
1497,"(1423, 25940)"
1498,"(1424, 5803)"
1499,"(1424, 24874)"
1500,"(1425, 8969)"
1501,"(1425, 21708)"
1502,"(1427, 2587)"
1503,"(1427, 28090)"
1504,"(1428, 128)"
1505,"(1428, 30549)"
1506,"(1430, 185)"
1507,"(1430, 30492)"
1508,"(1431, 100)"
1509,"(1431, 30577)"
1510,"(1435, 3378)"
1511,"(1435, 27299)"
1512,"(1436, 6778)"
1513,"(1436, 23899)"
1514,"(1437, 884)"
1515,"(1437, 29793)"
1516,"(1438, 285)"
1517,"(1438, 30392)"
1518,"(1439, 5199)"
1519,"(1439, 25478)"
1520,"(1443, 6329)"
1521,"(1443, 24348)"
1522,"(1445, 2882)"
1523,"(1445, 27795)"
1524,"(1447, 12010)"
1525,"(1447, 18667)"
1526,"(1449, 3830)"
1527,"(1449, 26847)"
1528,"(1453, 6215)"
1529,"(1453, 24462)"
1530,"(1454, 2394)"
1531,"(1454, 28283)"
1532,"(1457, 3755)"
1533,"(1457, 26922)"
1534,"(1458, 3101)"
1535,"(1458, 27576)"
1536,"(1459, 4906)"
1537,"(1459, 25771)"
1538,"(1462, 1908)"
1539,"(1462, 28769)"
1540,"(1465, 7292)"
1541,"(1465, 23385)"
1542,"(1467, 3951)"
1543,"(1467, 26726)"
1544,"(1468, 12951)"
1545,"(1468, 17726)"
1546,"(1471, 3663)"
1547,"(1471, 27014)"
1548,"(1479, 3882)"
1549,"(1479, 26795)"
1550,"(1481, 9954)"
1551,"(1481, 20723)"
1552,"(1482, 1088)"
1553,"(1482, 29589)"
1554,"(1484, 3234)"
1555,"(1484, 27443)"
1556,"(1486, 12582)"
1557,"(1486, 18095)"
1558,"(1487, 2833)"
1559,"(1487, 27844)"
1560,"(1488, 12243)"
1561,"(1488, 18434)"
1562,"(1489, 12381)"
1563,"(1489, 18296)"
1564,"(1490, 1942)"
1565,"(1490, 28735)"
1566,"(1491, 12852)"
1567,"(1491, 17825)"
1568,"(1492, 8977)"
1569,"(1492, 21700)"
1570,"(1493, 12830)"
1571,"(1493, 17847)"
1572,"(1495, 12515)"
1573,"(1495, 18162)"
1574,"(1497, 10281)"
1575,"(1497, 20396)"
1576,"(1498, 2369)"
1577,"(1498, 28308)"
1578,"(1499, 6482)"
1579,"(1499, 24195)"
1580,"(1500, 1513)"
1581,"(1500, 29164)"
1582,"(1502, 14352)"
1583,"(1502, 16325)"
1584,"(1504, 12296)"
1585,"(1504, 18381)"
1586,"(1505, 10661)"
1587,"(1505, 20016)"
1588,"(1507, 11333)"
1589,"(1507, 19344)"
1590,"(1513, 10773)"
1591,"(1513, 19904)"
1592,"(1517, 3056)"
1593,"(1517, 27621)"
1594,"(1518, 3471)"
1595,"(1518, 27206)"
1596,"(1519, 4120)"
1597,"(1519, 26557)"
1598,"(1521, 10321)"
1599,"(1521, 20356)"
1600,"(1522, 5737)"
1601,"(1522, 24940)"
1602,"(1525, 13293)"
1603,"(1525, 17384)"
1604,"(1526, 13604)"
1605,"(1526, 17073)"
1606,"(1528, 4920)"
1607,"(1528, 25757)"
1608,"(1531, 4307)"
1609,"(1531, 26370)"
1610,"(1535, 709)"
1611,"(1535, 29968)"
1612,"(1537, 1434)"
1613,"(1537, 29243)"
1614,"(1538, 11057)"
1615,"(1538, 19620)"
1616,"(1540, 5957)"
1617,"(1540, 24720)"
1618,"(1541, 1777)"
1619,"(1541, 28900)"
1620,"(1543, 6183)"
1621,"(1543, 24494)"
1622,"(1549, 15126)"
1623,"(1549, 15551)"
1624,"(1550, 10948)"
1625,"(1550, 19729)"
1626,"(1551, 4927)"
1627,"(1551, 25750)"
1628,"(1552, 9585)"
1629,"(1552, 21092)"
1630,"(1553, 6413)"
1631,"(1553, 24264)"
1632,"(1556, 2752)"
1633,"(1556, 27925)"
1634,"(1557, 9687)"
1635,"(1557, 20990)"
1636,"(1563, 211)"
1637,"(1563, 30466)"
1638,"(1566, 14840)"
1639,"(1566, 15837)"
1640,"(1570, 8159)"
1641,"(1570, 22518)"
1642,"(1571, 9167)"
1643,"(1571, 21510)"
1644,"(1573, 4866)"
1645,"(1573, 25811)"
1646,"(1574, 1052)"
1647,"(1574, 29625)"
1648,"(1576, 4467)"
1649,"(1576, 26210)"
1650,"(1579, 8639)"
1651,"(1579, 22038)"
1652,"(1585, 3990)"
1653,"(1585, 26687)"
1654,"(1588, 14064)"
1655,"(1588, 16613)"
1656,"(1590, 1868)"
1657,"(1590, 28809)"
1658,"(1593, 13768)"
1659,"(1593, 16909)"
1660,"(1595, 6827)"
1661,"(1595, 23850)"
1662,"(1601, 3110)"
1663,"(1601, 27567)"
1664,"(1602, 5619)"
1665,"(1602, 25058)"
1666,"(1605, 5530)"
1667,"(1605, 25147)"
1668,"(1606, 14899)"
1669,"(1606, 15778)"
1670,"(1608, 1448)"
1671,"(1608, 29229)"
1672,"(1610, 5777)"
1673,"(1610, 24900)"
1674,"(1611, 12461)"
1675,"(1611, 18216)"
1676,"(1613, 8451)"
1677,"(1613, 22226)"
1678,"(1615, 10619)"
1679,"(1615, 20058)"
1680,"(1616, 4551)"
1681,"(1616, 26126)"
1682,"(1617, 1793)"
1683,"(1617, 28884)"
1684,"(1618, 6632)"
1685,"(1618, 24045)"
1686,"(1620, 2178)"
1687,"(1620, 28499)"
1688,"(1623, 2922)"
1689,"(1623, 27755)"
1690,"(1624, 879)"
1691,"(1624, 29798)"
1692,"(1627, 4990)"
1693,"(1627, 25687)"
1694,"(1629, 10979)"
1695,"(1629, 19698)"
1696,"(1632, 1601)"
1697,"(1632, 29076)"
1698,"(1633, 9667)"
1699,"(1633, 21010)"
1700,"(1634, 13964)"
1701,"(1634, 16713)"
1702,"(1635, 4875)"
1703,"(1635, 25802)"
1704,"(1638, 12918)"
1705,"(1638, 17759)"
1706,"(1641, 2288)"
1707,"(1641, 28389)"
1708,"(1645, 7134)"
1709,"(1645, 23543)"
1710,"(1646, 12968)"
1711,"(1646, 17709)"
1712,"(1647, 6274)"
1713,"(1647, 24403)"
1714,"(1651, 5402)"
1715,"(1651, 25275)"
1716,"(1652, 7091)"
1717,"(1652, 23586)"
1718,"(1658, 1836)"
1719,"(1658, 28841)"
1720,"(1662, 6554)"
1721,"(1662, 24123)"
1722,"(1663, 14319)"
1723,"(1663, 16358)"
1724,"(1664, 13766)"
1725,"(1664, 16911)"
1726,"(1666, 1442)"
1727,"(1666, 29235)"
1728,"(1667, 5414)"
1729,"(1667, 25263)"
1730,"(1668, 6458)"
1731,"(1668, 24219)"
1732,"(1669, 14111)"
1733,"(1669, 16566)"
1734,"(1675, 7443)"
1735,"(1675, 23234)"
1736,"(1676, 11357)"
1737,"(1676, 19320)"
1738,"(1677, 13572)"
1739,"(1677, 17105)"
1740,"(1680, 12633)"
1741,"(1680, 18044)"
1742,"(1682, 13255)"
1743,"(1682, 17422)"
1744,"(1683, 7544)"
1745,"(1683, 23133)"
1746,"(1684, 10197)"
1747,"(1684, 20480)"
1748,"(1685, 7778)"
1749,"(1685, 22899)"
1750,"(1688, 386)"
1751,"(1688, 30291)"
1752,"(1690, 9894)"
1753,"(1690, 20783)"
1754,"(1692, 6599)"
1755,"(1692, 24078)"
1756,"(1694, 103)"
1757,"(1694, 30574)"
1758,"(1695, 4116)"
1759,"(1695, 26561)"
1760,"(1701, 5723)"
1761,"(1701, 24954)"
1762,"(1703, 1638)"
1763,"(1703, 29039)"
1764,"(1705, 10623)"
1765,"(1705, 20054)"
1766,"(1713, 8283)"
1767,"(1713, 22394)"
1768,"(1714, 380)"
1769,"(1714, 30297)"
1770,"(1717, 3086)"
1771,"(1717, 27591)"
1772,"(1719, 654)"
1773,"(1719, 30023)"
1774,"(1720, 3287)"
1775,"(1720, 27390)"
1776,"(1723, 15254)"
1777,"(1723, 15423)"
1778,"(1725, 7937)"
1779,"(1725, 22740)"
1780,"(1729, 4878)"
1781,"(1729, 25799)"
1782,"(1730, 12159)"
1783,"(1730, 18518)"
1784,"(1732, 10581)"
1785,"(1732, 20096)"
1786,"(1733, 13183)"
1787,"(1733, 17494)"
1788,"(1735, 13794)"
1789,"(1735, 16883)"
1790,"(1737, 10270)"
1791,"(1737, 20407)"
1792,"(1739, 7651)"
1793,"(1739, 23026)"
1794,"(1740, 10566)"
1795,"(1740, 20111)"
1796,"(1741, 10501)"
1797,"(1741, 20176)"
1798,"(1745, 3988)"
1799,"(1745, 26689)"
1800,"(1746, 6578)"
1801,"(1746, 24099)"
1802,"(1747, 7123)"
1803,"(1747, 23554)"
1804,"(1750, 5711)"
1805,"(1750, 24966)"
1806,"(1751, 4680)"
1807,"(1751, 25997)"
1808,"(1753, 6841)"
1809,"(1753, 23836)"
1810,"(1754, 10572)"
1811,"(1754, 20105)"
1812,"(1755, 8966)"
1813,"(1755, 21711)"
1814,"(1756, 5049)"
1815,"(1756, 25628)"
1816,"(1757, 6454)"
1817,"(1757, 24223)"
1818,"(1758, 3314)"
1819,"(1758, 27363)"
1820,"(1761, 14483)"
1821,"(1761, 16194)"
1822,"(1762, 14931)"
1823,"(1762, 15746)"
1824,"(1763, 2058)"
1825,"(1763, 28619)"
1826,"(1765, 166)"
1827,"(1765, 30511)"
1828,"(1766, 14362)"
1829,"(1766, 16315)"
1830,"(1767, 1023)"
1831,"(1767, 29654)"
1832,"(1770, 5536)"
1833,"(1770, 25141)"
1834,"(1772, 1534)"
1835,"(1772, 29143)"
1836,"(1773, 9863)"
1837,"(1773, 20814)"
1838,"(1775, 5607)"
1839,"(1775, 25070)"
1840,"(1776, 7701)"
1841,"(1776, 22976)"
1842,"(1780, 12447)"
1843,"(1780, 18230)"
1844,"(1781, 7583)"
1845,"(1781, 23094)"
1846,"(1782, 5154)"
1847,"(1782, 25523)"
1848,"(1786, 10830)"
1849,"(1786, 19847)"
1850,"(1787, 12689)"
1851,"(1787, 17988)"
1852,"(1788, 11900)"
1853,"(1788, 18777)"
1854,"(1789, 7911)"
1855,"(1789, 22766)"
1856,"(1791, 10487)"
1857,"(1791, 20190)"
1858,"(1792, 5522)"
1859,"(1792, 25155)"
1860,"(1793, 1192)"
1861,"(1793, 29485)"
1862,"(1794, 8398)"
1863,"(1794, 22279)"
1864,"(1795, 7211)"
1865,"(1795, 23466)"
1866,"(1796, 3274)"
1867,"(1796, 27403)"
1868,"(1799, 8098)"
1869,"(1799, 22579)"
1870,"(1800, 3184)"
1871,"(1800, 27493)"
1872,"(1801, 4224)"
1873,"(1801, 26453)"
1874,"(1802, 11460)"
1875,"(1802, 19217)"
1876,"(1804, 11825)"
1877,"(1804, 18852)"
1878,"(1806, 5060)"
1879,"(1806, 25617)"
1880,"(1810, 10235)"
1881,"(1810, 20442)"
1882,"(1811, 14263)"
1883,"(1811, 16414)"
1884,"(1813, 10744)"
1885,"(1813, 19933)"
1886,"(1814, 8130)"
1887,"(1814, 22547)"
1888,"(1815, 8381)"
1889,"(1815, 22296)"
1890,"(1816, 3464)"
1891,"(1816, 27213)"
1892,"(1819, 2456)"
1893,"(1819, 28221)"
1894,"(1820, 13224)"
1895,"(1820, 17453)"
1896,"(1821, 3931)"
1897,"(1821, 26746)"
1898,"(1822, 13806)"
1899,"(1822, 16871)"
1900,"(1825, 8784)"
1901,"(1825, 21893)"
1902,"(1827, 10884)"
1903,"(1827, 19793)"
1904,"(1828, 2804)"
1905,"(1828, 27873)"
1906,"(1829, 2606)"
1907,"(1829, 28071)"
1908,"(1830, 8003)"
1909,"(1830, 22674)"
1910,"(1831, 8776)"
1911,"(1831, 21901)"
1912,"(1834, 10405)"
1913,"(1834, 20272)"
1914,"(1835, 3348)"
1915,"(1835, 27329)"
1916,"(1837, 605)"
1917,"(1837, 30072)"
1918,"(1838, 7849)"
1919,"(1838, 22828)"
1920,"(1840, 5225)"
1921,"(1840, 25452)"
1922,"(1842, 5594)"
1923,"(1842, 25083)"
1924,"(1843, 3745)"
1925,"(1843, 26932)"
1926,"(1844, 4381)"
1927,"(1844, 26296)"
1928,"(1848, 434)"
1929,"(1848, 30243)"
1930,"(1850, 11516)"
1931,"(1850, 19161)"
1932,"(1854, 8210)"
1933,"(1854, 22467)"
1934,"(1855, 4603)"
1935,"(1855, 26074)"
1936,"(1856, 9379)"
1937,"(1856, 21298)"
1938,"(1863, 9247)"
1939,"(1863, 21430)"
1940,"(1868, 5704)"
1941,"(1868, 24973)"
1942,"(1872, 12787)"
1943,"(1872, 17890)"
1944,"(1874, 9927)"
1945,"(1874, 20750)"
1946,"(1875, 3446)"
1947,"(1875, 27231)"
1948,"(1878, 712)"
1949,"(1878, 29965)"
1950,"(1879, 1145)"
1951,"(1879, 29532)"
1952,"(1882, 3946)"
1953,"(1882, 26731)"
1954,"(1885, 758)"
1955,"(1885, 29919)"
1956,"(1886, 13043)"
1957,"(1886, 17634)"
1958,"(1887, 2981)"
1959,"(1887, 27696)"
1960,"(1888, 12041)"
1961,"(1888, 18636)"
1962,"(1891, 12704)"
1963,"(1891, 17973)"
1964,"(1893, 3914)"
1965,"(1893, 26763)"
1966,"(1894, 3590)"
1967,"(1894, 27087)"
1968,"(1897, 2694)"
1969,"(1897, 27983)"
1970,"(1901, 7364)"
1971,"(1901, 23313)"
1972,"(1902, 6196)"
1973,"(1902, 24481)"
1974,"(1904, 12757)"
1975,"(1904, 17920)"
1976,"(1909, 9360)"
1977,"(1909, 21317)"
1978,"(1910, 2865)"
1979,"(1910, 27812)"
1980,"(1911, 2572)"
1981,"(1911, 28105)"
1982,"(1917, 3572)"
1983,"(1917, 27105)"
1984,"(1918, 5579)"
1985,"(1918, 25098)"
1986,"(1920, 5202)"
1987,"(1920, 25475)"
1988,"(1921, 5225)"
1989,"(1921, 25452)"
1990,"(1922, 356)"
1991,"(1922, 30321)"
1992,"(1923, 7088)"
1993,"(1923, 23589)"
1994,"(1926, 8164)"
1995,"(1926, 22513)"
1996,"(1929, 5643)"
1997,"(1929, 25034)"
1998,"(1930, 5146)"
1999,"(1930, 25531)"
2000,"(1932, 7086)"
2001,"(1932, 23591)"
2002,"(1933, 14212)"
2003,"(1933, 16465)"
2004,"(1938, 8942)"
2005,"(1938, 21735)"
2006,"(1939, 9025)"
2007,"(1939, 21652)"
2008,"(1940, 2291)"
2009,"(1940, 28386)"
2010,"(1941, 2559)"
2011,"(1941, 28118)"
2012,"(1942, 11011)"
2013,"(1942, 19666)"
2014,"(1945, 6717)"
2015,"(1945, 23960)"
2016,"(1947, 5845)"
2017,"(1947, 24832)"
2018,"(1948, 7690)"
2019,"(1948, 22987)"
2020,"(1950, 14514)"
2021,"(1950, 16163)"
2022,"(1954, 10163)"
2023,"(1954, 20514)"
2024,"(1955, 692)"
2025,"(1955, 29985)"
2026,"(1957, 843)"
2027,"(1957, 29834)"
2028,"(1959, 14454)"
2029,"(1959, 16223)"
2030,"(1960, 5130)"
2031,"(1960, 25547)"
2032,"(1962, 12720)"
2033,"(1962, 17957)"
2034,"(1965, 14164)"
2035,"(1965, 16513)"
2036,"(1967, 4396)"
2037,"(1967, 26281)"
2038,"(1968, 14381)"
2039,"(1968, 16296)"
2040,"(1972, 11259)"
2041,"(1972, 19418)"
2042,"(1973, 2982)"
2043,"(1973, 27695)"
2044,"(1975, 5556)"
2045,"(1975, 25121)"
2046,"(1976, 14700)"
2047,"(1976, 15977)"
2048,"(1977, 14650)"
2049,"(1977, 16027)"
2050,"(1980, 927)"
2051,"(1980, 29750)"
2052,"(1989, 3509)"
2053,"(1989, 27168)"
2054,"(1990, 14398)"
2055,"(1990, 16279)"
2056,"(1991, 8336)"
2057,"(1991, 22341)"
2058,"(1992, 12126)"
2059,"(1992, 18551)"
2060,"(1994, 2658)"
2061,"(1994, 28019)"
2062,"(1995, 8244)"
2063,"(1995, 22433)"
2064,"(1998, 14719)"
2065,"(1998, 15958)"
2066,"(1999, 1820)"
2067,"(1999, 28857)"
2068,"(2003, 7624)"
2069,"(2003, 23053)"
2070,"(2004, 772)"
2071,"(2004, 29905)"
2072,"(2007, 14659)"
2073,"(2007, 16018)"
2074,"(2008, 13740)"
2075,"(2008, 16937)"
2076,"(2010, 12300)"
2077,"(2010, 18377)"
2078,"(2011, 8193)"
2079,"(2011, 22484)"
2080,"(2012, 1751)"
2081,"(2012, 28926)"
2082,"(2013, 6220)"
2083,"(2013, 24457)"
2084,"(2015, 4239)"
2085,"(2015, 26438)"
2086,"(2016, 13086)"
2087,"(2016, 17591)"
2088,"(2017, 11643)"
2089,"(2017, 19034)"
2090,"(2019, 4264)"
2091,"(2019, 26413)"
2092,"(2021, 4178)"
2093,"(2021, 26499)"
2094,"(2024, 9618)"
2095,"(2024, 21059)"
2096,"(2026, 1132)"
2097,"(2026, 29545)"
2098,"(2027, 14336)"
2099,"(2027, 16341)"
2100,"(2028, 544)"
2101,"(2028, 30133)"
2102,"(2029, 4939)"
2103,"(2029, 25738)"
2104,"(2030, 8451)"
2105,"(2030, 22226)"
2106,"(2033, 3306)"
2107,"(2033, 27371)"
2108,"(2034, 1399)"
2109,"(2034, 29278)"
2110,"(2035, 13822)"
2111,"(2035, 16855)"
2112,"(2037, 11582)"
2113,"(2037, 19095)"
2114,"(2039, 14068)"
2115,"(2039, 16609)"
2116,"(2040, 7294)"
2117,"(2040, 23383)"
2118,"(2041, 2247)"
2119,"(2041, 28430)"
2120,"(2042, 3513)"
2121,"(2042, 27164)"
2122,"(2043, 11342)"
2123,"(2043, 19335)"
2124,"(2044, 9319)"
2125,"(2044, 21358)"
2126,"(2045, 15294)"
2127,"(2045, 15383)"
2128,"(2047, 10265)"
2129,"(2047, 20412)"
2130,"(2050, 11704)"
2131,"(2050, 18973)"
2132,"(2055, 426)"
2133,"(2055, 30251)"
2134,"(2060, 14850)"
2135,"(2060, 15827)"
2136,"(2061, 15154)"
2137,"(2061, 15523)"
2138,"(2062, 4433)"
2139,"(2062, 26244)"
2140,"(2063, 778)"
2141,"(2063, 29899)"
2142,"(2064, 362)"
2143,"(2064, 30315)"
2144,"(2065, 7699)"
2145,"(2065, 22978)"
2146,"(2066, 832)"
2147,"(2066, 29845)"
